Id,Tweet,Hate,Fake
3394,Thik hai fir ho jaye NRC waise NRC se sab se jada problem tum jaise ko hi ho rhi hai tabhi Delhi main Shaheen bagh hua tha,0,0
5169,Aur kal agar samne mil Gye to wahi log selfie lene lagenge ki famous admi mil gya aaj to Jaise pathaan ko boycott karne Wale srk ke peeche peeche bhag ke selfie lenge Virtual faceless world internet ki ye ek achi baat hai ki nafrat yahin ja,1,0
7264,Aap bhi kis ke peeche dimaag kharab kar rahe hai Yeh woh log hai jinhe Aaj Tak gobar aur anaaj me fark nahi pata,1,0
1037,Ha Me Daave Se Kehta Hu Ki Bharat Me Corona Felne K Mukhya Aropi Markaz K Tablighi Jamati Or Moulana Saad He,1,1
637,BanJamaat sahi kaha bhai jj apne Na hota jamaat Na hota Corona,1,1
5139,Hi Mr Badshah Positive log Zinda hain or ye Khushi ki baat hai Maine PATHAAN movie ek baar apka simple fan ban kar Fir maine PATHAAN dekhi dusri baar Boycott gang ki wajah se Fir maine PATHAAN dekhi thisri baar die hard fan b,0,0
5828,Bhai ye 2000 nano gps chip wali note market aayi hai avi ya nai,0,1
1084,Corona to tab bhagega jab Tablighi jamaat ke jehaadi use bhagne denge woh to Desh bhar me coronavirus spread kar rahe hain,1,1
2616,Hum defend kr rhe hai to aap batao jo vaishno devi me log hai wo kyu chupe hai unko kyu nhi nikala gayaunko check kyu nhi kiya gaya waha bhi lakho me bheed hai waha Corona nhi hoga srf tabligi jamaat se logo s,1,1
862,filhal to jamaat hanikarak hai JAMATICORONAJEHAD JIHADIVIRUSMUSALMAN,1,1
6721,itihas gawah he na hi islam ko follow krne wale azz tk kbhi ek jgha basye he na apne aas pdosiyo ko basne diya h,1,0
904,Aur Ek Jehadio ki Jamaat hai Jisne Corona Banta Thookalman BanTablighiJamaat,1,1
6532,Ye dekho kasa kasa log ha,0,0
110,China se koi bhi mitting me sambhal kr kyoki china corona virus army ko de sakta h,0,1
7689,Aasu AA Raha hai,0,1
4871,Kuch bhi tu bole hum sunhe kya tunhe kab dekha humlog trend karte huye boycott Hum ignore kar rhe the Aur tumlog jo pathaan ke waqt akki aur salman ke fans aur selfie amp shehzada ke t,1,0
4356,Abe andhbhakt farmer protest me bhi yahi bat kar rahe the ki khalishtani hai sab farmer to hai hi nahi fir 56 inch seena wala feku 3 law waps kyu liye Aur ha tum jaise ko to bas hindu muslim angle har jagh dekhna hai to dekho aur desh ko barba,1,0
2988,Tablighi jamaat ki population Bar lene walon ki population se zyada thi kya bhai Chalo tablighi to 75 thik hogae Bar jab se open hua hai tab se hamare india me corona ki sankhya bad gae hai Y dnt u stay at hom,1,1
6720,6 saal ki bacchi Hazrat ayesh ko buddhe profit mohomad ne bacchpan m hi peel diya tha Bhai bhen pe chadta hai Abbu bacchi pe chadta hai Beautiful Islam,1,0
6801,Aap sab mai ek baat hai saala khud chor hoke police ko hi chor bolte ho,1,0
5877,2000 ki nayee note may Nano technology aur GPS chip lagi hone wali khabren prasarit karne wale journalists par sab say pehle karewahi honi chahiye,0,0
1832,Hathni ko Ghodi kis surgeon ne banaya pehle to ye batao Ab ye batao ye corona phaila nay wali Suar kis Jamaat se hai Oops Hathni se Ghodi or Ghodi se Suar deemagh ki Dhhai ho gayi,1,1
3414,Parking mein apna muh kala krne vale sanatani ho bhi nhi skte h Ye car aur Parking me muh kala krne ki parampara Shaheen bagh ke terrorists ne hi start ki thi anti caa protest me din me muft ki biryani khate the aur raat me car hilate the,1,1
3807,Sabhi farmers peaceful protest kar rahe haikush logg shrarti hai jo es protests ko divert karne ki koshish kar rahe khalistan ka naam lekar,0,0
783,Magar Bharat mei to Tabligh Jamaat ne hi phailaya hai Corona Mr BampB,1,1
7802,Tamilnadu mein bihari ki pitai aur tejaswi yadav ne Tamil m party manai Sharm aani chahiye tejaswi ko,1,1
4903,Abey tu hi tha na release se phle boycott pathaan kr rha tha na bhaitards k sath mil kr Ab credit chaiye Saala chappal se marenge terko,1,0
6309,Ghanta Islam muz hub,1,0
7958,Sala ye ranga bila nikala manishwa ye paka Rss training kar son of bihar ka tag bekuf rahe hai bihar ki jarurat,1,0
2822,Bsdk mirgi k daure padte hai kyakuchh chutiye jo muslim theunhone India me corona faila diya tablighi jamaat k naam pe aur ab doctors aur police jo unka test karme jate hai un par patthar fek rahe hai Aur bol rahe ho modi government,1,1
3689,Bhai farmers sirf Punjab mai hai kya Ye sab congress wale kar rahe hai congress badka rahi hai Bhai farmers protest mai Khalistan ke nare kyu CAA ka virodh kyu,1,0
1826,Phir se jaahil aa gaya uski Jahalat dikhane Kab tk sarkar ki Gulami me gaaliya khate rahega andhe Gujraat k Ahmedabad me kon si Jamaat ne corona failaya zara batana Mardud,1,1
2618,Ab ye nahi samajh me aa raha ki Shivraj Singh Chauhan aur Home Minister Amit Shah kaunsi JAMAAT me gaye the kahi aesa toh nahi ki ye bhi JAMAATI hai Samajh jaiye corona religion dekhkar nahi aata AmitShahCovidPositive ShivrajSinghChouhan coronavirusinindia,0,0
5518,2000 GPS Nano Chip,0,1
1095,Janaab aap Quran mein likhi koi Dua padh ke hi Corona bhaga dijiye failaaya toh Jamaat ne hi waise bhi FraudProphet,1,1
7855,Tamilnadu sarkar ghatna ko chupna chati hai,0,1
4016,Asli HindusUnderAttack toh yahaa bjp mein hi hai,1,1
6488,Didi ne muh cover kar rkha hai kahi apni baat par hasssi na aa jaye,0,0
4873,Pahle har Bollywood movie ke release ke pahle boycott chalu ho jata tha aajkal wo log dikhayi nahi de rahe TJMM release ke itne karib aa gayi pathaan ka jalwa,0,0
3321,Aba gareebo Sharm nhi aye dawood ibrahim pe 25 lakh ka inaam rkhte hua Sirf 25 lakh kyu insult kr rha ho yr Kam se kaam 250 crore ka to inaam rkhta,0,0
2861,Fer agr tmhe koi gaali de de to bura mat manna Suna to ye b tha ki 5 times namaaz k baad aadmi corona positive nhi ho sakta fer Tablighi bimaar pade aur uske bad hospital b gye to tab tune unhe salaah kyo nhi di Itne behen k lawde is desh aa,1,1
1655,Abey Kaley kutte baat sanskar k nahi hai baat hai corona failane k ek ka sanskar apne hath se kar diya par desh k lakho logo k jaan k sath khel rahi hai tabligi jamaat,1,1
6552,Ye Bhagava trap kab se ho gaya re babaall Sanatani Hindu,0,0
7328,Manmohak drisya or do BJP ko vote,0,1
2324,Aa gaya Madar chxd tu BC tabliki jamat ne 60 corona failaya hai to kar deta naa quarantine china se aaye hue tabliki Jamaat walo ko pehle so raha tha ab bhok raha hai allha ya jamana aa,1,1
2414,Aise bhasha tum hi likh sakte ho Himmat hai muslim ke against mein bol jisne india mein corona se logi beemar kara hai Jamaat se dartein ho congress valoo himmat hai to bol kar dikhaye Molana saad se tumhari halat kharab hoti hai,1,1
7429,Ek palat ke dete na to samaj aata Iss desh me violence karne ka haq sirf sarkar ko hai,1,1
2655,AntiCAA protests me stone pelting kerne ke baad library me padhne chale jaate hain Jamaat ke through corona failane ke baad plasma donate kerdete hain Bangalore me mandir destroy kerne ke aur ghar jalane ke baad human chain form ker lete hain Kuch to peaceful hai is dharm me,1,1
3013,Or rah gayi baat manne ki Corona se pahle koi shikayat kyu nahi thi aj tak jamaat walo ki 90saal me kahi to badtamiji karte Rahi sahi kasar media ne puri kardi Wahi media jo 2000ke note me chip dikha chuki public ko Ap wo,1,0
2679,First Ten days Pura Control mai Tha Corona Tamilnadu mai jitne bhi cases hue hy jamat Ke hy 80 log Aur badege Aap Sai request Hy agai Bhejo and Tamilnadu and India Mai badege cases agar step Nhi lege Jamaat ke upar Taminadu sarka,1,1
4592,Shayad yeh bacha kr rakhenge Fake farmer rally karne aayenge toh unko kya denge Jaise free Wifi water supply Delhi walo ko promise kiya pr Fake farmers protest mai sab kuch de diya gaya,1,1
7468,Aathoo itna apman,0,0
5891,Sir aap ne apne news mein kaha ta Rs2000 curency mein Nano GPS chip laga laga huwa hai 1saal se khoj raha hun sir abhi tak nhi mila,0,0
5008,Kya hua didi pathaan ko boycott kar liya Hamse panga na lena,1,0
4291,Yeh Sanghi saale Pagal hogaye hai kuch bhi bolrain,1,0
179,Babita phogat ko jail me daalo hum log pahle hi bahut virus se suffer kar rahe aur ye similar to Corona virusHIV transmit kar rahi kyun ki Yah ek prostitute hai aur yah HIV ka cause banne wali hai jaise china Covid ka cause bana,1,1
5725,Aaj Sudhir ke alochkon ke muh me jaega gobar Aaj Dikhayenge 2000 ke note me NGC yani Nano Gps Chip,1,1
4003,Price YA prize nahi agar security hatai to Hindu majority desh me Hindu ki KATAI HindusUnderAttack HinduRashtra,0,1
3335,Isi baat PE dance ho jaye shaheen bagh wala,0,0
1205,suna hai ki ek BJP office mein Corona positive bahut Logon Ko Paya gaya hai vahan per Bhi Koi jamaat wala aaya tha kya,1,1
2203,RSS wale sambhal jaayeye sunkar kaisa laga ki jamaat ka kaam 150 country me haidekho kahi tmhe corona ho to sahi karane ke lie doctor bhi nhi milega kyunki sab tabligi ka ilaaj karne me vyasth hain,1,1
3410,Shaheen bagh and kisan andolan mein toh chupi hui thi ye puls,0,0
6897,Stop Bhagwa love trap meri kom ki bheno in rss bandar dal aatankiyo sai baccho ye tumse pyar nhi ye musalmano sai badla lene ke liye kar rahe hai,1,1
6174,Wah kya acting hai,0,0
5401,Well said sir aur yaha opposition ko support karne wale bewkuf adani ki janch chahte hai Jaise hindenburg inka sage wala ho,1,0
7950,Bjp ka dalla patrakar Manish kashyap,1,0
3613,Fuddu janta farmers protest k jo neta hai woh saale khalistan k khilaaf hai tum log itne chutiye ho sarkar k piche lg kar unhe bhi Khalistan se jorh diya jab refrendum ki votes hogi tab khalistan ki baat hogi saale chutiya andbhakat farmers pr,1,0
1771,Surjewala ji jara ye bhi bataye ki tablighi jamaat ne nizamuddin me kaun sa research Kia hai aur kaun sa spacecraft banaya hai jannat Jane ke liye Jo Corona ki parvah bhi nahi ki,1,1
830,Aap tablighi ko fark samajha rahe hain Wo nadaan nahin haincorona jihaad mein lage hue hain,1,1
942,Tableeghi jamaat Waley Corona faila rahey they ye log daru k thekey pe vaccine bana rahe hain,1,1
3164,India me apke trum kaka or kanika musi ni hi felaya hai corona mere bhai ap tak soye the jab ye log leke aaye warna kaha se aaya jab pata hai ye bahar se aaya uske baad tum bologe ye jamaat me peda huwa to sir bolne w,0,0
2487,Main ahmedabad se hoon Sare muslim ilake me hi corona haibaki sab apne ghar me band haimuslman police ko bhi nahi mante aur paramilitary ko bhi nahi curfew bhi follow nahi karteAnd Tablighi o ne hi aale,1,1
628,Shrabi jamaat ab corona Kaun faila raha hai,1,1
4376,Isne toh fund kiya pura fake farmer protest aur aap Vivek ji iski baato me aa gye TheKashmirFiles,1,1
4715,Ek baar google kar le mere bhai Fake narrative about farmers protest Agar phir bhi na samajh mein aaye toh phir tumhaari marzi,1,0
926,Corona sirf Tablighi ko thodi hota hai Ab bhi waqt hai sahi problems ko government ke samne rakho,1,1
296,Jo bhi desh china se karz liya hai corona Virus se hue nuksan ki bharpai ke liye isse rakh le jurmaane ke roop mae,0,1
1053,Kyu tabligi jamaat m bhagwan kaam nhi krte corona tokuran se nikla h unse jakr puchu kyu thik nhi ho rhe h,1,1
2708,Safai denewala kaam kiya hai kya Are zara bhi sharm baki hoti to samne aakey kehtey ha gaya tha jamaat mein check karo lekin tum logon ke man mein chor tha woh chori bahar aagayisabko corona ne naap diyeab kya safai dogey iska asar duniabhar ke musalmano pe padega,1,1
3208,Toh fir jao aur unki sewa karo jo tablighi jamat ke hain aur corona positive hain,0,0
4363,Bengal me karyakarta marte h aap kuch nahi kar paate kashmir me hindu marte h aap kuch nahi kar paate lekin aapko shaheen bagh aur fake farmers protest k aage jhukna bahut acche se aata hai Shame on you aapko bas hinduon ka vote chahiye hindu nahi,1,1
2863,Agar Unse Corona Failta He To Vo TabligiAur Agar Vo Plasma Donate Kare To Only Muslim Na Ki Tabligi WahbhaiWahDainik Bhaskar App Ke According Delhi Me Tabligi Jamaat Wale Log Plasma Donate Krne Ke Liye Aage Aa Rhe HeTabligiHeroes Ka,1,1
2790,Madhya pardesh gujrat me to aik bhi jamaati nahi tha to waha kaise phaila corona zee news ke sare members infected hote hai wo kounsi jamaat ke loog kya wo bhi jamaat me gaye the yaha nahi bolenge tum loog kyu k ye to sanathan dharam k h,0,0
945,Ye Zee Jamaat waale Corona Zeehad kar ke pure desh me Corona failana chah rahe hai,1,1
6366,Halala halala Ola Bola,1,0
6639,Ham islam ko izzat kyu de Jabtak jihadiyon ne hamari secularism ka faida uthaya tab tak ek bhi muslim ne nahi kaha ki hamari taraf se galat kiya ja raha Ab jab ham apni par aane lage apna bhagwa chaane lage to bawasir ho rahi hai Nahi hongi chahiye,1,0
13,Saala ye pagal hogaya hai phele toh china k help se corona virus layaab gyan pel rha hai ye budde ko who chief se hatao re,1,1
1118,Talwar baaji hi show kr rha hai Tablighi Jamat ke suwaro ki tarh thook thook krcorona nhi faila rha,1,1
5832,Ye wahi sudhir chaudhary hai jo tihar jail ki hawa khake hua hai ye wahi hai jism 2000 ke note main Nano GPS chip hone ka dawa kiya tha isko chahne walo apna waqt kharab na karo imandar Journalism ko follow karo Fake Journalist,0,0
7822,Ukrain jake ground reporting krte ho aur Apne hi desh k Tamilnadu m koi reporting krne nhi ja rha Shame on you Indian Media,1,1
3525,Modiji Sikhs apko phir bhi galliya he dete hai app to enlogo ko apna mante ho par kya ye bhi apna mante he Farmer protest ke naam pe Khalistan karte hai aur app har Sikh festival me pauch jate ho,1,0
3951,Hindusunderattack dharm ko Galli dete hai aur jatti mein baatne ke kosi kiya jaa raha hai hamare desh mein hamein bolne se ka adhikar dharm ka prachar karne se buddhi jivi lekar kuchh neta pareshan hai,1,1
4478,ji shame shame karti rahi and opposition ne apna kaam kar diya parliamentsession barbad kar k Please action lijiye sirf press confrence n twitter se kuch nhi hoga BJP ParliamentInsulted FakeFarmersProtest,1,1
1320,Un sab ka bhi investigation hua Sab dhek nikla Aur wo Tablighi ke tarah janbujh kar Corona se Infect nahin hua thae,1,1
780,jamaat bula lo maulana saad k saath usse khatam ho jana Corona,1,1
7812,Nitish to gathbandhan banana chahte hain modi ke khilaf tamilnadu ke ministers ke saath Jo asli mudda h uspar baat nahi karenge,0,0
7317,Kya ho gya is deshavaasiyon ka,0,1
6190,Pure singar or Saree me kya lgti tum,0,0
3758,Or khalistan ka to koi jikkr nhi hua farmer protest h Or tum logo ko khalistan k name se tattiyan kyu lg jati h bhai,0,0
434,America WHO Aur China Ko corona virus felaane ko Jimmedar Thehrane Laga He Wahi Godi Media Aur andh Bhakt Intelligence Bureau Jamaatiyon Ko Iske Liye Jimmedaar Thehrane me Lage he Thaali Bajaao Thaali,0,1
654,PAHLE TABLIGHI JAMAT NE CORONA BADAYA AB TALABHI JAMAT BIGAD RAHEHAIN,1,1
2478,AP JIN JAMAAT KE LOGO KO HOSPITAL SE JIN JAMAAT KE LOGO KO DISCHARGE DE RAHE HAI UNN LOGO SE WRITEN MAIN LE LE KI AGAR YE DUBARA CORONA POSSITIVE AAYE YA CORONA FAILLAYENGE OR POLICE OR DOCTORS KO PARESHAAN KARE TO KADI KARYAVAHI HOGI,1,1
6809,Kal parson hi delhi me sakshi mari usko sahil sarfaraaz ne 40 baar chaku se god ke maar diya Or youtube pe kya aata hai saamne bhagwa jehaad ki video,0,0
5261,Thoda bohat yeh bhi bata do is main FDI kahana hai aur kaun se log paise laga rahe haisharat laga lo ek baap ki aulad hoge to sach batanaadani main kitna paisa lagayaaur kitna hindenburg ki report,1,1
4828,Tumlog kisiko Zinda jala sakte ho boycott gang se milkar PATHAAN ka boycott kar sakte ho tab kuch nhiwoh jo kar raha hai in sabka badla hai thoda wait Karo KKBKKJ Ane to do uske baad ro lena,1,0
4621,Fake Farmer protest ke vajah se asli hero ko abhi tak justice nhi mil paya hai CBIforSSR abhi tak koi update nhi kya,1,1
3050,I agree with youmaine jamaat walo ko sahi ni kahamaine yh kaha k agr uss waqt jamaat walo ne ghalat kara tha unhe point out kara gaya to uss ghalti se yh log kuch seekhe ni Uss waqt to bada concerned the k Corona transmiss,0,0
7793,Ye sab bjp ki logon ko dala hai lekin main nhi banne wala,1,0
4332,Kya progressive news hai batao jara woh Serena hotel pe kitne floor hai bhai woh 2000 ke note me chip hai kya Shaheen bagh wali dadi aur farmer protest wali dadi same hai kya ar,0,0
6455,Waah Bhagwa Trap Ye kab hua boss di wali,1,0
3351,Kuch nahi Mila daaru batwa kab kare bho bhoadani adaniare Shaheen bagh ki biryanighus ja tukda gang ki maiab aayenge asli papababa yogi Shaheen Bagh valo ko nhi hata paaye vo aaj Punjab me credit lene daud rhe,1,1
5835,Maam Wo 2000 ke note Par nano GPS chip nahi mil rahi I ya Aap bhi feku nikle Ar nahi to maafi mang Lo janta se apne program me Tabhi hoga sacha halls bol,0,0
2967,Chatukar Godi Media MediaVirus ne Jamaat Ko target kar k jitna propaganda failaya aurNafrat failai hai usko public k samne Lana zaroori hai isliye Maulana ne jo kaha wo tum jaise kutton k liye sahi kaha Nafrat failana band karo Corona,1,1
7155,Gang hai Toa Sab MUMKIN hai Vo Lashon par a href karte hain,1,0
5565,2000 50 100 Nano GPS chip nano GPS chip,0,0
571,Im sure do news writers aapas me aisi baate karte honge Dekh ye bakwas news story likhi maine Khoob log dekhenge 5G networks cause of Corona Virus Doosra bolta hoga Arre ye to kuch bhi nahi ye dekh China ne choona laga diya,1,0
1449,Jamaat wale inshan nahi hai Kya jaise sabko Corona ho raha hai waise isko bhi ho gaya ye bhi inshan hai Kyu badnaam kar rahe ho,1,1
5607,Kaam se patha nahi 2000 note ki Nano GPS chip or BJP ke dalali karne se Joli jaroor bare gi,0,1
4246,Ye log kuch bhi kar sakte hai no fear of God,1,1
4292,galat khabar felane walo pr karyewahi honi chahiye,0,0
7098,Kitne ghatiya log hai itne sare logo ki dardnak maut ho gye hai kitne sare log ghayal hai inhe ab v hindu muslim sujh rha hai,1,0
1746,Pandit ji yeh corona vahak apni aukaat pe aa gaya Yeh Tableeghi Jamaat ka lagta hai aur 5 waqt padha nahi hoga isliye isko virus ne pakad liya Shayad issay kuch log sabak lein,1,1
2742,TV dekhna q band kre Jamaat walo ne kaise corona failaya h yahi chal raha h TV pr Yogi ko 100 gaaliya de chuke ho Ek aad comment jamaat pr bhi krdo BanTablighiJamaat YogiAdityanath yoginextPM Yogi,1,1
1591,Corona ko muslimo ne felaya hai Kya Bhai jab jamaat nahi thi tab Kya corana ke case nahi the Kya Bhai ye galatfami hai tumari bhai,1,1
6817,lol Subh subh afim khane pe esi hi bate hoti hai,0,0
288,Yeh Year Sabke Liye Kharab Hai To Fir TikTok Ke liye acha kyu kre China ne Apne 2 Virus Spread Kre 1st Corona Virus 2nd TikTok Virus BanTiktok BanTikTokInIndia coronavirus TikTokvirus China TikTok REPORTTIKTOK BanTiktok,0,1
1739,Tablighi Jamat Se badhe ya jo USA se barati aaye the unse corona badhe Aisa suna hai ke jahan jahan US wale barati gaye the us jagah ka hal bad hal haiChahe Gujarat Agra ya Delhi,1,1
5022,Ab tak toh jisne bhi ye dekhi usne free me hi dekhikyon ki hinduon ne Gatarwood ko hi nakaara liye FLOP ko hit dikhane ke liye free me tikat baaten theab Patha,1,0
